# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
1.269315 2.941136e-04
1.269446 3.827054e-04
1.269577 3.634954e-04
1.269708 3.721228e-04
1.269839 3.567455e-04
1.269970 3.083339e-04
1.270101 2.438366e-04
1.270232 1.658308e-04
1.270362 9.007644e-05
1.270493 9.323775e-05
1.270624 1.244467e-04
1.270755 1.501506e-04
1.270886 1.905386e-04
1.271017 1.862142e-04
1.271148 1.487344e-04
1.271279 6.692314e-05
1.271410 3.379301e-05
1.271540 5.652061e-05
1.271671 8.104994e-05
1.271802 1.105412e-04
1.271933 1.386583e-04
1.272064 1.265329e-04
1.272195 9.378607e-05
1.272326 9.547247e-05
1.272457 1.639811e-04
1.272587 1.990649e-04
1.272718 1.615117e-04
1.272849 1.237730e-04
1.272980 1.271794e-04
1.273111 1.133356e-04
1.273242 6.851326e-05
1.273373 2.647485e-05
1.273504 3.212626e-05
1.273635 6.979136e-05
1.273765 1.008624e-04
1.273896 1.264031e-04
1.274027 1.395111e-04
1.274158 1.481305e-04
1.274289 1.955779e-04
1.274420 2.316942e-04
1.274551 2.468310e-04
1.274682 2.339643e-04
1.274813 2.477650e-04
1.274943 2.830926e-04
1.275074 3.634374e-04
1.275205 4.553238e-04
1.275336 4.071852e-04
1.275467 2.246714e-04
1.275598 7.171925e-05
1.275729 8.304394e-05
1.275860 1.897816e-04
1.275991 2.921820e-04
1.276121 3.813322e-04
1.276252 5.554240e-04
1.276383 6.998897e-04
1.276514 5.886056e-04
1.276645 2.810179e-04
1.276776 5.777012e-05
1.276907 7.276170e-05
1.277038 1.407512e-04
1.277168 1.800054e-04
1.277299 1.865814e-04
1.277430 2.073333e-04
1.277561 2.809522e-04
1.277692 2.948816e-04
1.277823 2.093125e-04
1.277954 1.727142e-04
1.278085 4.584051e-04
1.278216 8.480815e-04
1.278346 8.948401e-04
1.278477 5.927548e-04
1.278608 2.571329e-04
1.278739 1.063624e-04
1.278870 3.824007e-05
1.279001 1.486263e-05
