# wavelength[micron] photons/cm^2/s/Angstrom/arcsec^2
2.386447 7.300259e-04
2.386665 6.957036e-04
2.386882 6.749269e-04
2.387099 6.634429e-04
2.387316 6.748386e-04
2.387533 6.850734e-04
2.387751 7.360221e-04
2.387968 8.413737e-04
2.388185 8.870833e-04
2.388402 8.110670e-04
2.388619 7.072742e-04
2.388837 6.651190e-04
2.389054 6.521928e-04
2.389271 6.651588e-04
